PolicyID,CustomerID,ProductType,SumAssured,AnnualPremium,StartDate,EndDate,TenureMonths,Status,RegionID
5000323,213897,Property,470953.22,54473.13,2023-08-10,2024-08-04,12,Active,6199
5000324,213872,Auto,10601.14,457.26,2025-01-06,2026-01-01,12,Active,6162
5000325,213746,Auto,22059.62,1788.49,2022-11-15,2023-11-10,12,Active,6168
5000326,210167,PersonalAccident,51906.88,3449.43,2023-06-29,2024-06-23,12,Active,6101
5000327,205660,Auto,18152.23,1982.31,2021-09-17,2022-09-12,12,Active,6032
5000328,200740,Health,53955.88,5117.06,2022-10-11,2023-10-06,12,Active,6077
5000329,207147,Property,412084.51,29260.03,2025-06-01,2026-05-27,12,Active,6184
5000330,204535,Health,15676.41,788.6,2021-01-30,2022-01-25,12,Active,6096
5000331,203204,Health,93967.2,7765.46,2023-09-10,2024-09-04,12,Active,6002
5000332,213832,Health,50253.27,3370.08,2020-05-27,2021-05-22,12,Active,6192
5000333,210995,Property,27016.39,1767.59,2024-04-25,2025-04-20,12,Active,6169
5000334,214685,Health,41805.95,4654.27,2023-11-05,2024-10-30,12,Active,6132
5000335,209482,Property,407606.41,43779.57,2020-03-30,2021-03-25,12,Expired,6198
5000336,213793,SME,243241.3,5759.98,2025-06-08,2026-06-03,12,Active,6105
5000337,200868,Auto,26557.86,2101.49,2022-06-19,2023-06-14,12,Active,6170
5000338,214780,Auto,21787.4,1273.34,2024-07-11,2025-07-06,12,Active,6100
5000339,209050,Property,345932.82,10205.31,2022-06-26,2023-06-21,12,Expired,6108
5000340,214379,Property,158109.09,17118.49,2020-06-05,2021-05-31,12,Active,6017
5000341,201744,Property,396662.04,41500.08,2023-11-01,2024-10-26,12,Active,6217
5000342,200199,Travel,20350.7,961.25,2025-03-23,2025-09-19,6,Lapsed,6189
5000343,208093,Health,43047.08,1910.42,2020-07-14,2021-07-09,12,Lapsed,6153
5000344,202140,PersonalAccident,13974.18,1066.5,2025-05-23,2026-05-18,12,Active,6179
5000345,202706,Health,53942.52,2518.7,2020-05-20,2021-05-15,12,Active,6014
5000346,207615,Travel,30950.6,645.58,2021-01-14,2021-07-13,6,Active,6047
5000347,208063,Auto,10650.31,674.54,2025-08-01,2026-07-27,12,Active,6045
5000348,205640,Auto,20181.41,1644.15,2025-01-15,2026-01-10,12,Active,6187
5000349,213053,Health,35897.22,906.06,2024-02-09,2025-02-03,12,Active,6179
5000350,213828,SME,66835.21,4069.82,2020-10-07,2021-10-02,12,Active,6116
5000351,201210,Auto,29531.69,1370.64,2021-05-28,2022-05-23,12,Active,6201
5000352,212463,Auto,9735.27,1076.89,2023-11-13,2024-11-07,12,Active,6186
5000353,207785,Property,162971.49,10339.45,2020-12-02,2021-11-27,12,Expired,6201
5000354,211897,Property,272567.52,6197.81,2024-04-12,2025-04-07,12,Active,6196
5000355,214366,Auto,9513.25,781.18,2024-08-20,2025-08-15,12,Active,6021
5000356,202625,Property,119671.58,3612.76,2020-08-30,2021-08-25,12,Active,6156
5000357,201964,Health,34389.07,2597.92,2023-10-06,2024-09-30,12,Lapsed,6160
5000358,207521,Auto,6164.59,146.36,2022-10-24,2023-10-19,12,Active,6212
5000359,202344,Property,260824.32,10525.33,2023-01-13,2024-01-08,12,Active,6177
5000360,206697,Travel,47537.59,4025.75,2020-04-17,2020-10-14,6,Expired,6135
5000361,205222,Auto,7899.58,633.3,2024-11-26,2025-11-21,12,Active,6136
5000362,213479,Health,27645.68,1329.08,2022-01-19,2023-01-14,12,Active,6032
5000363,209344,Health,25332.58,2766.91,2020-12-13,2021-12-08,12,Active,6022
5000364,201783,Property,198027.94,13268.75,2023-05-21,2024-05-15,12,Active,6018
5000365,210233,Health,32195.39,2978.49,2022-05-18,2023-05-13,12,Active,6182
5000366,212752,Auto,4919.3,237.49,2023-08-28,2024-08-22,12,Active,6004
5000367,212157,Travel,49779.66,5466.22,2020-04-11,2020-10-08,6,Active,6105
5000368,214988,Auto,3763.88,308.84,2025-01-11,2026-01-06,12,Expired,6156
5000369,212068,Auto,3287.75,381.61,2022-06-23,2023-06-18,12,Expired,6038
5000370,213942,Property,54176.9,4198.53,2023-11-04,2024-10-29,12,Expired,6166
5000371,200338,PersonalAccident,30358.46,2585.01,2022-03-29,2023-03-24,12,Active,6073
5000372,202902,Property,160964.73,17306.4,2022-09-02,2023-08-28,12,Cancelled,6041
5000373,212959,PersonalAccident,13385.75,548.84,2023-03-26,2024-03-20,12,Active,6149
5000374,201068,Auto,20429.56,674.91,2020-05-02,2021-04-27,12,Active,6140
5000375,204957,Health,60042.58,4087.91,2025-07-09,2026-07-04,12,Active,6093
5000376,212063,Health,69081.55,6789.24,2023-08-04,2024-07-29,12,Expired,6132
5000377,207977,Property,443637.78,19395.02,2024-11-10,2025-11-05,12,Cancelled,6091
5000378,213074,Health,66726.57,3791.8,2021-05-12,2022-05-07,12,Expired,6065
5000379,203599,Auto,23322.17,1513.77,2020-10-16,2021-10-11,12,Active,6046
5000380,206565,Auto,15271.1,1609.19,2024-09-14,2025-09-09,12,Active,6142
5000381,212626,Auto,13773.52,871.37,2023-06-04,2024-05-29,12,Active,6072
5000382,201351,PersonalAccident,28448.85,983.31,2021-04-13,2022-04-08,12,Active,6081
5000383,206644,Auto,26825.41,1882.35,2022-08-20,2023-08-15,12,Lapsed,6125
5000384,205968,Health,31109.63,2480.69,2024-08-18,2025-08-13,12,Active,6132
5000385,214156,Health,88592.68,9422.81,2020-04-29,2021-04-24,12,Lapsed,6028
5000386,212975,Property,288289.21,15357.82,2020-06-27,2021-06-22,12,Active,6155
5000387,204996,Health,84553.25,2815.22,2024-08-02,2025-07-28,12,Active,6042
5000388,203080,Auto,24321.89,531.52,2023-01-02,2023-12-28,12,Active,6029
5000389,201508,Property,290293.0,30371.73,2022-01-30,2023-01-25,12,Active,6047
5000390,202501,Property,203819.71,7444.73,2022-01-03,2022-12-29,12,Cancelled,6098
5000391,214302,SME,150103.25,11998.28,2021-11-15,2022-11-10,12,Active,6192
5000392,202527,Auto,16965.17,881.11,2021-10-30,2022-10-25,12,Active,6028
5000393,206486,PersonalAccident,67461.76,5179.61,2021-11-07,2022-11-02,12,Expired,6165
5000394,200146,Health,67677.15,7579.29,2023-02-19,2024-02-14,12,Active,6005
5000395,212278,Auto,3718.59,257.61,2023-04-09,2024-04-03,12,Active,6057
5000396,211275,Health,26657.76,2161.27,2023-09-06,2024-08-31,12,Expired,6122
5000397,212448,Auto,24995.42,2370.12,2025-01-17,2026-01-12,12,Active,6124
5000398,208381,Property,260823.02,8369.13,2024-01-21,2025-01-15,12,Active,6151
5000399,214836,Property,302393.85,11651.42,2023-02-03,2024-01-29,12,Active,6082
5000400,202504,SME,214665.4,16254.03,2024-12-25,2025-12-20,12,Active,6202
5000401,206962,Auto,3438.85,411.14,2025-02-16,2026-02-11,12,Active,6107
5000402,201165,Property,326673.76,27709.45,2022-03-10,2023-03-05,12,Active,6025
5000403,214095,Health,84585.99,10113.25,2020-06-27,2021-06-22,12,Active,6201
5000404,204241,Auto,26344.83,3020.58,2022-07-17,2023-07-12,12,Active,6184
5000405,206872,Health,68915.12,6658.48,2020-08-27,2021-08-22,12,Active,6065
5000406,204062,Auto,15483.11,1196.43,2020-05-07,2021-05-02,12,Active,6105
5000407,208151,Auto,3217.85,211.92,2020-01-17,2021-01-11,12,Active,6159
5000408,202640,SME,170701.37,11671.47,2021-06-15,2022-06-10,12,Active,6087
5000409,202687,Property,465798.46,50798.38,2024-07-08,2025-07-03,12,Active,6017
5000410,206407,Property,171874.62,13894.9,2021-05-17,2022-05-12,12,Active,6118
5000411,201866,Property,197686.13,19820.33,2023-01-14,2024-01-09,12,Active,6187
5000412,214755,PersonalAccident,86850.3,3869.64,2023-11-05,2024-10-30,12,Active,6074
5000413,207902,Health,95325.37,3590.1,2023-03-02,2024-02-25,12,Active,6137
5000414,203460,Property,119071.39,2560.98,2020-09-30,2021-09-25,12,Active,6011
5000415,211473,Health,59115.79,2288.11,2020-05-17,2021-05-12,12,Active,6128
5000416,203954,Auto,21429.14,2319.42,2022-09-15,2023-09-10,12,Active,6192
5000417,201365,Auto,18592.91,1185.14,2022-04-28,2023-04-23,12,Active,6217
5000418,211199,Health,85386.35,1783.75,2021-11-30,2022-11-25,12,Active,6137
5000419,200234,Health,54921.64,5666.6,2021-11-04,2022-10-30,12,Active,6080
5000420,200856,Health,73168.95,4898.59,2021-09-04,2022-08-30,12,Active,6145
5000421,214289,Health,54674.32,2753.34,2021-07-30,2022-07-25,12,Active,6090
5000422,212752,Auto,5340.14,516.3,2021-11-21,2022-11-16,12,Active,6068
5000423,207458,Health,48261.22,3543.45,2020-08-04,2021-07-30,12,Lapsed,6049
5000424,209203,Health,55931.24,6548.69,2024-04-02,2025-03-28,12,Cancelled,6001
5000425,200966,Property,436106.52,22448.96,2021-12-23,2022-12-18,12,Expired,6117
5000426,200872,Travel,32086.9,3570.92,2022-08-14,2023-02-10,6,Active,6133
5000427,212605,Health,36403.76,3129.59,2021-10-07,2022-10-02,12,Active,6081
5000428,207988,PersonalAccident,36468.38,3859.94,2023-08-11,2024-08-05,12,Expired,6165
5000429,214061,Auto,26104.81,2355.43,2020-08-23,2021-08-18,12,Active,6034
5000430,210799,Auto,26133.17,985.01,2021-02-12,2022-02-07,12,Active,6091
5000431,202511,Health,97389.81,11191.66,2020-12-14,2021-12-09,12,Active,6219
5000432,209278,Health,69613.77,4602.98,2020-11-15,2021-11-10,12,Active,6042
5000433,213452,Auto,21852.07,2018.73,2020-06-25,2021-06-20,12,Active,6117
5000434,213203,Property,151861.59,13859.34,2025-02-24,2026-02-19,12,Active,6129
5000435,201490,Health,63444.67,3870.04,2020-02-23,2021-02-17,12,Lapsed,6148
5000436,212029,Auto,19837.37,703.22,2023-03-04,2024-02-27,12,Lapsed,6077
5000437,214026,PersonalAccident,50869.33,5121.39,2025-05-14,2026-05-09,12,Active,6109
5000438,210956,Auto,28701.68,2611.57,2021-06-28,2022-06-23,12,Active,6067
5000439,203868,Health,42035.54,1828.97,2023-07-02,2024-06-26,12,Active,6083
5000440,211074,SME,117117.37,5590.12,2025-05-14,2026-05-09,12,Active,6041
5000441,206994,SME,123221.63,8298.5,2023-04-30,2024-04-24,12,Active,6006
5000442,210033,Auto,8024.74,691.42,2024-03-23,2025-03-18,12,Active,6048
5000443,210991,Auto,17706.88,822.84,2022-06-12,2023-06-07,12,Active,6037
5000444,213454,Auto,15823.03,1048.78,2022-05-20,2023-05-15,12,Cancelled,6005
5000445,200732,Travel,10251.16,433.36,2025-06-29,2025-12-26,6,Active,6057
5000446,206170,PersonalAccident,25700.26,2793.65,2025-02-15,2026-02-10,12,Active,6192
5000447,214392,Health,54633.23,2332.17,2021-08-17,2022-08-12,12,Expired,6000
5000448,203216,Auto,17392.78,1766.4,2021-01-29,2022-01-24,12,Active,6108
5000449,208418,Health,67922.79,7439.15,2021-10-14,2022-10-09,12,Expired,6004
5000450,212966,Property,406225.03,14722.93,2021-04-13,2022-04-08,12,Cancelled,6013
5000451,213374,Health,51933.09,4176.12,2021-11-05,2022-10-31,12,Expired,6188
5000452,211865,Auto,11405.35,866.72,2021-01-15,2022-01-10,12,Active,6134
5000453,206053,Auto,27977.46,1248.99,2021-04-05,2022-03-31,12,Active,6065
5000454,213993,Auto,21862.92,1051.44,2020-10-13,2021-10-08,12,Active,6117
5000455,214032,Health,35943.65,1239.1,2024-11-01,2025-10-27,12,Active,6176
5000456,205579,Auto,24452.49,1928.18,2020-04-18,2021-04-13,12,Active,6200
5000457,203070,Health,68378.6,7948.94,2025-05-11,2026-05-06,12,Active,6134
5000458,205712,Health,13317.09,434.93,2023-12-11,2024-12-05,12,Active,6070
5000459,200403,Health,72587.28,4891.08,2021-10-06,2022-10-01,12,Active,6114
5000460,211183,PersonalAccident,68770.89,8062.97,2020-08-29,2021-08-24,12,Active,6198
5000461,212800,Auto,4958.94,394.22,2025-05-14,2026-05-09,12,Active,6134
5000462,214128,Auto,4105.04,453.49,2021-10-27,2022-10-22,12,Active,6022
5000463,207115,Property,294684.45,13258.57,2021-06-29,2022-06-24,12,Active,6172
5000464,203264,Property,293114.95,33359.58,2020-10-16,2021-10-11,12,Active,6157
5000465,212638,Auto,2659.6,91.37,2022-03-30,2023-03-25,12,Active,6156
5000466,210711,Health,57936.13,6573.89,2020-02-27,2021-02-21,12,Active,6080
5000467,213443,Property,93426.55,6349.82,2021-04-01,2022-03-27,12,Active,6179
5000468,208376,Auto,17849.37,1601.72,2021-08-16,2022-08-11,12,Active,6050
5000469,201957,Travel,29868.45,2032.07,2020-11-19,2021-05-18,6,Lapsed,6053
5000470,210683,Health,8046.75,752.84,2020-03-24,2021-03-19,12,Lapsed,6035
5000471,214003,Travel,16023.85,1911.43,2022-04-16,2022-10-13,6,Active,6120
5000472,206570,Property,53343.05,1306.12,2023-04-26,2024-04-20,12,Cancelled,6218
5000473,203749,Auto,28054.57,1428.46,2023-11-14,2024-11-08,12,Expired,6051
5000474,214650,SME,96186.21,8445.95,2023-05-23,2024-05-17,12,Active,6120
5000475,209794,Auto,17884.78,1100.21,2023-12-14,2024-12-08,12,Active,6155
5000476,210463,PersonalAccident,94087.54,9994.45,2023-01-11,2024-01-06,12,Active,6053
5000477,203345,Health,14567.4,961.2,2020-03-09,2021-03-04,12,Active,6004
5000478,206859,Property,197882.27,16209.07,2024-03-12,2025-03-07,12,Active,6160
5000479,211315,Property,259114.88,7484.93,2024-12-18,2025-12-13,12,Active,6145
5000480,208518,Auto,2214.43,55.57,2023-05-09,2024-05-03,12,Active,6128
5000481,206635,SME,115721.05,5769.55,2021-04-21,2022-04-16,12,Active,6152
5000482,210443,Health,79929.8,9452.72,2021-06-12,2022-06-07,12,Active,6187
5000483,201188,Auto,13369.75,1329.96,2021-12-02,2022-11-27,12,Active,6204
5000484,212277,Auto,17925.17,1200.23,2025-01-13,2026-01-08,12,Active,6152
5000485,200047,SME,12490.62,585.35,2021-08-09,2022-08-04,12,Active,6010
5000486,213980,Auto,7859.62,787.02,2022-07-22,2023-07-17,12,Expired,6026
5000487,210492,Auto,18643.64,1200.84,2025-01-25,2026-01-20,12,Active,6140
5000488,209658,Auto,23011.23,1095.64,2020-02-25,2021-02-19,12,Active,6064
5000489,208742,SME,292024.3,32674.0,2025-08-25,2026-08-20,12,Lapsed,6131
5000490,200541,Health,49024.85,3230.4,2022-11-11,2023-11-06,12,Expired,6060
5000491,213225,Travel,18158.49,1463.99,2023-06-29,2023-12-26,6,Active,6218
5000492,214320,Property,378128.97,40616.64,2021-02-28,2022-02-23,12,Active,6019
5000493,212900,Auto,13805.33,684.87,2020-06-12,2021-06-07,12,Lapsed,6193
5000494,213024,Health,17172.06,538.61,2022-07-09,2023-07-04,12,Active,6216
5000495,211119,Property,179217.06,16424.94,2021-04-02,2022-03-28,12,Active,6030
5000496,213011,Auto,22244.06,934.88,2021-05-15,2022-05-10,12,Active,6008
5000497,208113,Travel,8329.26,213.8,2023-08-24,2024-02-20,6,Active,6023
5000498,207446,Auto,14202.19,1642.27,2024-02-16,2025-02-10,12,Expired,6178
5000499,200107,Auto,18803.14,2112.79,2021-09-26,2022-09-21,12,Active,6075
5000500,213485,Auto,27299.73,2935.05,2023-07-21,2024-07-15,12,Active,6037
5000501,207238,Health,87309.41,7607.18,2020-08-06,2021-08-01,12,Active,6031
5000502,211716,Property,173266.67,8744.31,2023-12-26,2024-12-20,12,Expired,6004
5000503,203277,Auto,17214.12,1837.78,2024-03-22,2025-03-17,12,Active,6085
5000504,213387,PersonalAccident,93199.07,2183.64,2021-10-29,2022-10-24,12,Active,6067
5000505,202469,SME,179904.5,6484.96,2020-09-28,2021-09-23,12,Expired,6173
5000506,206174,Health,47868.54,3740.52,2025-05-11,2026-05-06,12,Active,6078
5000507,212587,Health,34654.46,1471.02,2022-04-11,2023-04-06,12,Expired,6079
5000508,206118,Auto,21877.31,1771.59,2022-07-15,2023-07-10,12,Active,6046
5000509,211020,Auto,27394.04,806.04,2025-01-02,2025-12-28,12,Active,6077
5000510,200485,Auto,3421.83,168.35,2021-08-29,2022-08-24,12,Active,6109
5000511,213844,Health,83339.01,3173.65,2023-06-05,2024-05-30,12,Active,6202
5000512,200971,PersonalAccident,65826.12,1321.48,2020-04-11,2021-04-06,12,Active,6028
5000513,213525,Auto,18459.06,1936.03,2023-11-02,2024-10-27,12,Active,6075
5000514,212502,Property,482085.77,21899.97,2024-05-22,2025-05-17,12,Active,6176
5000515,212403,Auto,14031.34,388.7,2024-12-23,2025-12-18,12,Active,6137
5000516,208035,Auto,8542.38,646.89,2024-01-04,2024-12-29,12,Active,6112
5000517,211964,Health,64577.38,1937.25,2021-11-02,2022-10-28,12,Active,6053
5000518,204291,Auto,2253.37,105.71,2025-06-18,2026-06-13,12,Lapsed,6212
5000519,201404,Auto,5922.44,689.23,2024-01-25,2025-01-19,12,Active,6172
5000520,205517,Auto,8176.95,431.5,2020-06-07,2021-06-02,12,Expired,6204
5000521,210573,Property,302794.41,7458.64,2021-11-12,2022-11-07,12,Lapsed,6079
5000522,212856,Auto,17417.83,1482.03,2022-08-03,2023-07-29,12,Active,6033
5000523,206367,PersonalAccident,36354.5,4333.08,2021-01-06,2022-01-01,12,Lapsed,6096
5000524,208563,Auto,22873.11,1868.78,2021-11-07,2022-11-02,12,Active,6148
5000525,202064,SME,207950.35,22185.02,2024-08-14,2025-08-09,12,Active,6117
5000526,209521,Auto,13574.86,539.61,2020-03-28,2021-03-23,12,Active,6115
5000527,207649,Travel,47542.56,5271.13,2024-01-10,2024-07-08,6,Expired,6043
5000528,203409,Health,30204.69,712.24,2023-05-09,2024-05-03,12,Active,6189
5000529,211892,Auto,6596.7,471.17,2023-09-20,2024-09-14,12,Active,6091
5000530,205929,Auto,19783.34,465.46,2023-10-21,2024-10-15,12,Active,6212
5000531,201311,Health,96166.22,3884.83,2020-09-30,2021-09-25,12,Active,6043
5000532,208825,Auto,22908.47,1235.24,2023-08-10,2024-08-04,12,Expired,6063
5000533,200182,Health,28492.01,3005.74,2021-01-28,2022-01-23,12,Active,6162
5000534,210433,Property,219477.02,6454.43,2023-09-08,2024-09-02,12,Active,6203
5000535,208470,Health,36985.65,3031.18,2023-06-14,2024-06-08,12,Active,6186
5000536,211000,Auto,26423.67,2378.56,2021-05-24,2022-05-19,12,Active,6019
5000537,214448,PersonalAccident,40863.88,1690.1,2023-01-31,2024-01-26,12,Active,6037
5000538,210226,PersonalAccident,13262.6,1515.8,2021-07-31,2022-07-26,12,Active,6191
5000539,200262,Auto,14400.11,1252.92,2022-04-07,2023-04-02,12,Active,6058
5000540,204748,SME,269439.26,6388.12,2025-02-01,2026-01-27,12,Active,6024
5000541,200991,Auto,10192.94,750.11,2021-02-02,2022-01-28,12,Active,6113
5000542,213795,Auto,28709.37,2656.26,2021-05-10,2022-05-05,12,Active,6155
5000543,208290,Property,281898.11,21767.69,2024-08-17,2025-08-12,12,Active,6214
5000544,212844,Auto,14607.85,1090.64,2023-03-04,2024-02-27,12,Active,6069
5000545,212162,Auto,24504.15,2195.69,2021-04-01,2022-03-27,12,Active,6042
5000546,204953,PersonalAccident,12097.24,1234.86,2022-03-05,2023-02-28,12,Active,6083
5000547,210633,Property,135730.99,12272.45,2024-01-08,2025-01-02,12,Active,6062
5000548,205536,Auto,7331.12,163.32,2022-05-23,2023-05-18,12,Active,6212
5000549,204146,Auto,25265.56,989.28,2020-11-23,2021-11-18,12,Active,6208
5000550,200490,Property,279172.97,29786.15,2023-02-20,2024-02-15,12,Active,6164
5000551,213960,Health,91463.87,5670.03,2020-04-07,2021-04-02,12,Expired,6131
5000552,209844,Health,6176.07,614.22,2022-09-03,2023-08-29,12,Expired,6030
5000553,200935,Property,393203.16,36377.74,2021-08-19,2022-08-14,12,Active,6017
5000554,202410,Health,79330.34,4732.4,2020-05-15,2021-05-10,12,Active,6117
5000555,214197,Auto,26204.6,731.76,2024-11-25,2025-11-20,12,Active,6187
5000556,214495,Health,31595.09,748.26,2025-02-27,2026-02-22,12,Active,6009
5000557,209788,Property,216913.66,11693.34,2022-06-17,2023-06-12,12,Active,6195
5000558,212064,Health,10953.04,1280.6,2023-03-28,2024-03-22,12,Active,6029
5000559,202755,Auto,28272.59,1473.18,2022-06-14,2023-06-09,12,Active,6153
5000560,211622,PersonalAccident,68590.01,3336.86,2023-02-04,2024-01-30,12,Active,6125
5000561,201411,SME,52657.21,1722.8,2024-10-20,2025-10-15,12,Cancelled,6091
5000562,211500,Property,335532.46,13487.1,2024-05-30,2025-05-25,12,Expired,6103
5000563,209804,Travel,42523.11,3609.62,2020-02-20,2020-08-18,6,Lapsed,6159
5000564,200121,SME,222390.33,19185.32,2024-08-31,2025-08-26,12,Expired,6052
5000565,213652,Health,30262.88,861.69,2024-12-17,2025-12-12,12,Active,6155
5000566,210829,Property,100470.54,11212.97,2023-03-23,2024-03-17,12,Active,6215
5000567,202637,Auto,8957.86,763.66,2020-11-24,2021-11-19,12,Active,6197
5000568,203403,Property,139076.79,10692.36,2024-11-26,2025-11-21,12,Active,6128
5000569,213906,Health,84822.5,2463.9,2022-07-16,2023-07-11,12,Active,6132
5000570,212940,Health,10625.38,1028.62,2025-07-23,2026-07-18,12,Active,6001
5000571,200304,Auto,9771.54,545.8,2021-08-02,2022-07-28,12,Active,6197
5000572,212480,Auto,9029.14,566.29,2023-03-04,2024-02-27,12,Lapsed,6210
5000573,200623,PersonalAccident,36901.18,2268.11,2021-06-03,2022-05-29,12,Active,6025
5000574,203507,Property,172054.16,4993.61,2024-09-23,2025-09-18,12,Active,6213
5000575,210734,Auto,22892.61,1898.26,2021-11-03,2022-10-29,12,Active,6128
5000576,208202,Auto,24072.73,972.4,2020-01-26,2021-01-20,12,Active,6138
5000577,201797,Health,60330.26,4001.71,2020-03-02,2021-02-25,12,Active,6127
5000578,207660,SME,175363.81,11365.43,2021-04-04,2022-03-30,12,Active,6063
5000579,206627,Auto,25435.99,2254.09,2022-02-08,2023-02-03,12,Expired,6113
5000580,214908,Auto,19321.37,2225.99,2022-01-11,2023-01-06,12,Lapsed,6092
5000581,206504,Health,21677.43,1321.77,2020-05-09,2021-05-04,12,Active,6050
5000582,212660,Health,68930.33,5306.22,2020-02-09,2021-02-03,12,Active,6122
5000583,209156,Health,18411.13,1371.22,2023-08-07,2024-08-01,12,Active,6048
5000584,208217,Health,13684.18,957.46,2022-08-05,2023-07-31,12,Lapsed,6084
5000585,204646,Auto,28030.34,1736.52,2024-06-04,2025-05-30,12,Active,6068
5000586,209207,Health,19182.36,2001.06,2024-08-24,2025-08-19,12,Active,6202
5000587,212982,Auto,16167.62,323.78,2025-07-25,2026-07-20,12,Lapsed,6043
5000588,212160,Health,15459.2,1484.62,2021-03-07,2022-03-02,12,Active,6093
5000589,204335,Property,258679.78,11225.18,2021-11-07,2022-11-02,12,Active,6182
5000590,203119,Auto,23790.39,566.25,2025-02-06,2026-02-01,12,Active,6044
