ProviderID,ProviderName,Category,RegionID,Rating
902561,Provider_2561,Hospital,6086,4.94
902562,Provider_2562,BodyShop,6063,2.97
902563,Provider_2563,Hospital,6052,3.62
902564,Provider_2564,Garage,6089,3.94
902565,Provider_2565,Garage,6207,3.8
902566,Provider_2566,Diagnostics,6209,3.23
902567,Provider_2567,Clinic,6110,3.91
902568,Provider_2568,Hospital,6210,4.48
902569,Provider_2569,Hospital,6059,4.04
902570,Provider_2570,Hospital,6053,3.11
902571,Provider_2571,Hospital,6087,4.87
902572,Provider_2572,Hospital,6083,3.68
902573,Provider_2573,Garage,6119,3.98
902574,Provider_2574,Garage,6019,2.99
902575,Provider_2575,TPA,6218,3.3
902576,Provider_2576,Garage,6049,3.09
902577,Provider_2577,Garage,6145,4.41
902578,Provider_2578,Hospital,6035,3.48
902579,Provider_2579,Clinic,6162,4.31
902580,Provider_2580,Hospital,6017,3.97
902581,Provider_2581,Garage,6034,3.8
902582,Provider_2582,Hospital,6160,4.35
902583,Provider_2583,Garage,6208,3.51
902584,Provider_2584,TPA,6016,4.33
902585,Provider_2585,Diagnostics,6008,3.18
902586,Provider_2586,Hospital,6197,2.9
902587,Provider_2587,TPA,6077,4.21
902588,Provider_2588,TPA,6216,4.09
902589,Provider_2589,Clinic,6155,3.22
902590,Provider_2590,BodyShop,6169,3.68
902591,Provider_2591,Clinic,6011,2.81
902592,Provider_2592,Garage,6004,3.57
902593,Provider_2593,Clinic,6189,4.99
902594,Provider_2594,Garage,6182,3.31
902595,Provider_2595,Garage,6063,3.89
902596,Provider_2596,BodyShop,6168,3.38
902597,Provider_2597,Hospital,6117,2.67
902598,Provider_2598,Hospital,6012,4.32
902599,Provider_2599,TPA,6036,3.49
902600,Provider_2600,Diagnostics,6058,4.97
902601,Provider_2601,Garage,6062,4.34
902602,Provider_2602,Garage,6110,4.54
902603,Provider_2603,BodyShop,6219,3.28
902604,Provider_2604,Hospital,6208,3.96
902605,Provider_2605,Diagnostics,6017,4.57
902606,Provider_2606,BodyShop,6219,4.42
902607,Provider_2607,Hospital,6078,2.73
902608,Provider_2608,Garage,6152,2.79
902609,Provider_2609,Garage,6112,4.63
902610,Provider_2610,Hospital,6179,3.89
902611,Provider_2611,Hospital,6137,2.78
902612,Provider_2612,Hospital,6103,4.64
902613,Provider_2613,Garage,6007,2.85
902614,Provider_2614,Hospital,6201,3.96
902615,Provider_2615,Hospital,6127,2.71
902616,Provider_2616,Garage,6151,3.24
902617,Provider_2617,Garage,6064,3.99
902618,Provider_2618,TPA,6211,2.76
902619,Provider_2619,TPA,6061,4.8
902620,Provider_2620,Hospital,6166,4.34
902621,Provider_2621,Hospital,6117,4.85
902622,Provider_2622,BodyShop,6121,2.86
902623,Provider_2623,BodyShop,6114,2.8
902624,Provider_2624,Garage,6140,3.6
902625,Provider_2625,Clinic,6118,4.44
902626,Provider_2626,TPA,6163,4.45
902627,Provider_2627,BodyShop,6167,3.49
902628,Provider_2628,Hospital,6071,3.3
902629,Provider_2629,Hospital,6204,4.84
902630,Provider_2630,Clinic,6083,3.34
902631,Provider_2631,Garage,6039,2.75
902632,Provider_2632,Clinic,6171,4.23
902633,Provider_2633,Hospital,6161,4.62
902634,Provider_2634,Garage,6153,2.73
902635,Provider_2635,TPA,6046,4.54
902636,Provider_2636,Garage,6193,2.62
902637,Provider_2637,BodyShop,6003,3.2
902638,Provider_2638,Hospital,6031,5.0
902639,Provider_2639,Hospital,6137,4.18
902640,Provider_2640,Hospital,6155,2.96
902641,Provider_2641,Diagnostics,6071,4.83
902642,Provider_2642,Hospital,6106,3.08
902643,Provider_2643,Garage,6016,4.74
902644,Provider_2644,TPA,6031,4.58
902645,Provider_2645,Garage,6057,3.76
902646,Provider_2646,Clinic,6205,4.34
902647,Provider_2647,BodyShop,6190,3.07
902648,Provider_2648,Garage,6113,3.08
902649,Provider_2649,Hospital,6099,4.6
902650,Provider_2650,Garage,6059,3.97
902651,Provider_2651,Hospital,6027,3.19
902652,Provider_2652,BodyShop,6139,4.28
902653,Provider_2653,Hospital,6189,4.06
902654,Provider_2654,Hospital,6148,3.72
902655,Provider_2655,BodyShop,6151,2.97
902656,Provider_2656,Garage,6052,2.83
902657,Provider_2657,Clinic,6137,2.65
902658,Provider_2658,Hospital,6199,3.02
902659,Provider_2659,Diagnostics,6052,4.51
902660,Provider_2660,TPA,6020,4.73
902661,Provider_2661,Garage,6077,2.83
902662,Provider_2662,Garage,6166,4.3
902663,Provider_2663,TPA,6043,3.45
902664,Provider_2664,Hospital,6142,3.22
902665,Provider_2665,Garage,6160,2.5
902666,Provider_2666,Garage,6186,3.73
902667,Provider_2667,Diagnostics,6192,4.11
902668,Provider_2668,Garage,6178,4.17
902669,Provider_2669,Garage,6158,3.75
902670,Provider_2670,Garage,6115,4.37
902671,Provider_2671,TPA,6059,4.57
902672,Provider_2672,Hospital,6135,4.37
902673,Provider_2673,Hospital,6126,4.67
902674,Provider_2674,Hospital,6146,2.58
902675,Provider_2675,Hospital,6059,2.59
902676,Provider_2676,Garage,6081,3.34
902677,Provider_2677,Garage,6014,3.17
902678,Provider_2678,Garage,6152,3.98
902679,Provider_2679,Hospital,6018,4.18
902680,Provider_2680,Hospital,6109,2.85
902681,Provider_2681,Garage,6033,4.31
902682,Provider_2682,Hospital,6105,4.19
902683,Provider_2683,TPA,6047,3.61
902684,Provider_2684,Garage,6066,4.62
902685,Provider_2685,Garage,6156,2.93
902686,Provider_2686,BodyShop,6097,4.39
902687,Provider_2687,Hospital,6203,3.38
902688,Provider_2688,TPA,6023,3.9
902689,Provider_2689,Garage,6013,3.92
902690,Provider_2690,Hospital,6112,4.8
902691,Provider_2691,Diagnostics,6218,4.27
902692,Provider_2692,BodyShop,6062,3.61
902693,Provider_2693,Hospital,6195,4.51
902694,Provider_2694,Hospital,6072,4.51
902695,Provider_2695,TPA,6019,4.22
902696,Provider_2696,Garage,6015,2.87
902697,Provider_2697,Garage,6183,4.27
902698,Provider_2698,Hospital,6172,3.96
902699,Provider_2699,Hospital,6205,3.54
902700,Provider_2700,Garage,6030,3.26
902701,Provider_2701,Garage,6039,4.46
902702,Provider_2702,Garage,6055,3.02
902703,Provider_2703,BodyShop,6072,3.14
902704,Provider_2704,Hospital,6087,3.46
902705,Provider_2705,Hospital,6061,3.5
902706,Provider_2706,BodyShop,6165,4.23
902707,Provider_2707,Hospital,6128,3.97
902708,Provider_2708,BodyShop,6137,3.15
902709,Provider_2709,TPA,6049,3.17
902710,Provider_2710,Garage,6180,4.55
902711,Provider_2711,BodyShop,6039,4.49
902712,Provider_2712,Diagnostics,6012,4.1
902713,Provider_2713,Garage,6055,4.55
902714,Provider_2714,Clinic,6205,3.65
902715,Provider_2715,BodyShop,6062,3.09
902716,Provider_2716,Garage,6082,3.57
902717,Provider_2717,Hospital,6158,4.63
902718,Provider_2718,Garage,6208,3.14
902719,Provider_2719,Hospital,6137,3.05
902720,Provider_2720,Clinic,6030,4.57
902721,Provider_2721,Clinic,6196,3.15
902722,Provider_2722,Hospital,6058,2.91
902723,Provider_2723,Garage,6144,3.51
902724,Provider_2724,Hospital,6099,4.14
902725,Provider_2725,Clinic,6000,4.46
902726,Provider_2726,Garage,6071,3.29
902727,Provider_2727,Garage,6152,3.19
902728,Provider_2728,BodyShop,6199,4.72
902729,Provider_2729,Garage,6083,2.76
902730,Provider_2730,Garage,6009,4.39
902731,Provider_2731,Clinic,6155,2.58
902732,Provider_2732,Garage,6214,4.5
902733,Provider_2733,TPA,6199,3.55
902734,Provider_2734,Hospital,6023,4.96
902735,Provider_2735,Hospital,6015,4.51
902736,Provider_2736,BodyShop,6120,3.93
902737,Provider_2737,Hospital,6031,3.87
902738,Provider_2738,Garage,6067,2.97
902739,Provider_2739,BodyShop,6016,3.84
902740,Provider_2740,TPA,6197,4.08
902741,Provider_2741,Garage,6189,3.97
902742,Provider_2742,TPA,6185,3.62
902743,Provider_2743,Clinic,6079,3.36
902744,Provider_2744,Clinic,6049,4.27
902745,Provider_2745,Hospital,6120,4.91
902746,Provider_2746,Hospital,6177,4.16
902747,Provider_2747,Hospital,6000,4.1
902748,Provider_2748,Garage,6050,4.57
902749,Provider_2749,Garage,6046,3.1
902750,Provider_2750,Diagnostics,6206,3.36
902751,Provider_2751,Clinic,6195,4.98
902752,Provider_2752,TPA,6186,4.4
902753,Provider_2753,Garage,6127,4.64
902754,Provider_2754,Garage,6167,3.26
902755,Provider_2755,Clinic,6087,3.02
902756,Provider_2756,Garage,6029,4.06
902757,Provider_2757,Hospital,6093,4.85
902758,Provider_2758,Diagnostics,6081,3.68
902759,Provider_2759,TPA,6211,3.21
902760,Provider_2760,Diagnostics,6090,4.23
902761,Provider_2761,Hospital,6062,3.87
902762,Provider_2762,Hospital,6184,4.88
902763,Provider_2763,BodyShop,6079,4.85
902764,Provider_2764,Garage,6153,3.68
902765,Provider_2765,Diagnostics,6197,4.96
902766,Provider_2766,Hospital,6140,2.88
902767,Provider_2767,TPA,6150,2.75
902768,Provider_2768,Hospital,6216,3.47
902769,Provider_2769,Hospital,6131,3.41
902770,Provider_2770,Clinic,6063,2.78
902771,Provider_2771,Clinic,6158,3.8
902772,Provider_2772,Garage,6205,2.69
902773,Provider_2773,Hospital,6034,4.75
902774,Provider_2774,Garage,6198,3.38
902775,Provider_2775,Garage,6049,2.51
902776,Provider_2776,Hospital,6070,4.01
902777,Provider_2777,Hospital,6181,2.9
902778,Provider_2778,Hospital,6185,4.42
902779,Provider_2779,Garage,6166,2.99
902780,Provider_2780,Hospital,6151,4.17
902781,Provider_2781,TPA,6068,3.28
902782,Provider_2782,BodyShop,6065,4.64
902783,Provider_2783,Hospital,6192,4.94
902784,Provider_2784,BodyShop,6185,4.22
902785,Provider_2785,Hospital,6122,3.75
902786,Provider_2786,Hospital,6083,2.83
902787,Provider_2787,Garage,6028,2.63
902788,Provider_2788,BodyShop,6077,4.2
902789,Provider_2789,Clinic,6037,4.13
902790,Provider_2790,TPA,6198,2.78
902791,Provider_2791,Clinic,6046,4.84
902792,Provider_2792,Clinic,6051,3.42
902793,Provider_2793,Hospital,6216,4.01
902794,Provider_2794,Clinic,6177,4.46
902795,Provider_2795,Hospital,6045,4.1
902796,Provider_2796,Clinic,6131,3.77
902797,Provider_2797,Hospital,6117,3.3
902798,Provider_2798,Hospital,6193,3.79
902799,Provider_2799,Hospital,6050,2.8
902800,Provider_2800,Garage,6218,3.13
902801,Provider_2801,Diagnostics,6129,2.59
902802,Provider_2802,Garage,6175,3.12
902803,Provider_2803,Diagnostics,6137,4.48
902804,Provider_2804,Garage,6192,3.59
902805,Provider_2805,Garage,6155,3.7
902806,Provider_2806,Clinic,6012,3.39
902807,Provider_2807,Hospital,6033,3.8
902808,Provider_2808,BodyShop,6054,4.29
902809,Provider_2809,Garage,6121,3.86
902810,Provider_2810,Hospital,6014,3.01
902811,Provider_2811,Diagnostics,6204,4.18
902812,Provider_2812,TPA,6168,4.9
902813,Provider_2813,Garage,6006,2.84
902814,Provider_2814,BodyShop,6131,4.17
902815,Provider_2815,Garage,6145,3.49
902816,Provider_2816,Hospital,6215,3.69
902817,Provider_2817,Garage,6122,2.81
902818,Provider_2818,Diagnostics,6129,2.77
902819,Provider_2819,Hospital,6078,4.19
902820,Provider_2820,Hospital,6098,4.72
902821,Provider_2821,TPA,6079,3.95
902822,Provider_2822,Garage,6101,4.96
902823,Provider_2823,Garage,6155,2.55
902824,Provider_2824,TPA,6128,4.81
902825,Provider_2825,Clinic,6090,4.36
902826,Provider_2826,Clinic,6067,2.78
902827,Provider_2827,Hospital,6193,4.74
902828,Provider_2828,Clinic,6219,3.19
902829,Provider_2829,Garage,6132,4.53
902830,Provider_2830,Clinic,6154,3.56
902831,Provider_2831,BodyShop,6113,3.38
902832,Provider_2832,TPA,6060,3.02
902833,Provider_2833,Hospital,6205,3.02
902834,Provider_2834,Diagnostics,6159,4.16
902835,Provider_2835,Hospital,6186,2.67
902836,Provider_2836,Garage,6181,3.97
902837,Provider_2837,Hospital,6095,3.27
902838,Provider_2838,TPA,6038,4.79
902839,Provider_2839,Hospital,6026,4.52
902840,Provider_2840,Clinic,6113,2.86
902841,Provider_2841,Garage,6125,3.22
902842,Provider_2842,Hospital,6086,3.7
902843,Provider_2843,Hospital,6154,2.62
902844,Provider_2844,Garage,6127,4.5
902845,Provider_2845,Hospital,6138,3.3
902846,Provider_2846,BodyShop,6185,3.88
902847,Provider_2847,Hospital,6173,2.87
902848,Provider_2848,Hospital,6096,4.63
902849,Provider_2849,Hospital,6158,4.91
902850,Provider_2850,Garage,6022,4.48
902851,Provider_2851,Hospital,6097,4.71
902852,Provider_2852,TPA,6099,3.93
902853,Provider_2853,Garage,6133,3.19
902854,Provider_2854,TPA,6201,3.08
902855,Provider_2855,Diagnostics,6163,2.89
902856,Provider_2856,TPA,6020,4.41
902857,Provider_2857,Garage,6020,4.75
902858,Provider_2858,Hospital,6151,2.95
902859,Provider_2859,Hospital,6016,3.34
902860,Provider_2860,Hospital,6054,4.39
902861,Provider_2861,Clinic,6177,4.37
902862,Provider_2862,Garage,6005,4.33
902863,Provider_2863,Hospital,6074,2.98
902864,Provider_2864,Garage,6172,4.36
902865,Provider_2865,TPA,6179,4.56
902866,Provider_2866,Clinic,6169,4.1
902867,Provider_2867,BodyShop,6205,4.44
902868,Provider_2868,TPA,6060,4.07
902869,Provider_2869,BodyShop,6007,3.68
902870,Provider_2870,Hospital,6123,2.71
902871,Provider_2871,Garage,6052,3.64
902872,Provider_2872,Garage,6119,4.18
902873,Provider_2873,Garage,6119,4.95
902874,Provider_2874,Clinic,6056,4.74
902875,Provider_2875,Garage,6149,3.81
902876,Provider_2876,TPA,6185,2.94
902877,Provider_2877,Diagnostics,6080,4.01
902878,Provider_2878,BodyShop,6068,2.7
902879,Provider_2879,Garage,6058,3.26
902880,Provider_2880,Garage,6060,4.35
902881,Provider_2881,TPA,6182,3.39
902882,Provider_2882,Hospital,6132,3.67
902883,Provider_2883,Clinic,6172,3.87
902884,Provider_2884,Hospital,6036,2.78
902885,Provider_2885,Garage,6104,2.67
902886,Provider_2886,Hospital,6158,3.81
902887,Provider_2887,Hospital,6077,4.03
902888,Provider_2888,Garage,6146,3.81
902889,Provider_2889,Garage,6145,4.32
902890,Provider_2890,Clinic,6029,4.07
902891,Provider_2891,TPA,6061,2.87
902892,Provider_2892,Garage,6049,4.3
902893,Provider_2893,Garage,6046,4.26
902894,Provider_2894,BodyShop,6054,4.42
902895,Provider_2895,Hospital,6159,3.53
902896,Provider_2896,Hospital,6218,3.08
902897,Provider_2897,Garage,6192,2.9
902898,Provider_2898,TPA,6091,4.79
902899,Provider_2899,BodyShop,6023,4.81
902900,Provider_2900,Hospital,6183,4.14
902901,Provider_2901,Garage,6213,3.87
902902,Provider_2902,BodyShop,6046,3.41
902903,Provider_2903,Garage,6189,4.57
902904,Provider_2904,Hospital,6121,3.94
902905,Provider_2905,Garage,6005,4.77
902906,Provider_2906,TPA,6011,2.67
902907,Provider_2907,Garage,6083,4.8
902908,Provider_2908,Hospital,6049,3.45
902909,Provider_2909,Clinic,6040,3.72
902910,Provider_2910,Garage,6138,2.51
902911,Provider_2911,Diagnostics,6136,4.91
902912,Provider_2912,BodyShop,6011,3.11
902913,Provider_2913,Hospital,6090,2.69
902914,Provider_2914,Hospital,6111,3.37
902915,Provider_2915,TPA,6034,4.77
902916,Provider_2916,Garage,6080,4.51
902917,Provider_2917,Clinic,6162,4.06
902918,Provider_2918,Hospital,6175,2.77
902919,Provider_2919,Diagnostics,6003,4.25
902920,Provider_2920,Hospital,6164,2.77
902921,Provider_2921,Hospital,6007,2.88
902922,Provider_2922,Garage,6165,3.81
902923,Provider_2923,Garage,6047,4.27
902924,Provider_2924,Hospital,6042,2.93
902925,Provider_2925,TPA,6012,3.93
902926,Provider_2926,Garage,6107,3.46
902927,Provider_2927,Clinic,6210,3.19
902928,Provider_2928,Diagnostics,6017,3.27
902929,Provider_2929,Hospital,6046,3.52
902930,Provider_2930,Hospital,6103,3.89
902931,Provider_2931,Hospital,6055,3.92
902932,Provider_2932,TPA,6105,2.53
902933,Provider_2933,Hospital,6015,2.79
902934,Provider_2934,Hospital,6173,3.1
902935,Provider_2935,Garage,6159,3.02
902936,Provider_2936,Hospital,6057,3.83
902937,Provider_2937,Garage,6044,2.97
902938,Provider_2938,Clinic,6184,3.45
902939,Provider_2939,Hospital,6109,2.5
902940,Provider_2940,Garage,6113,4.47
902941,Provider_2941,Clinic,6070,3.1
902942,Provider_2942,Diagnostics,6116,3.3
902943,Provider_2943,Diagnostics,6098,4.45
902944,Provider_2944,Garage,6188,4.51
902945,Provider_2945,Diagnostics,6181,4.4
902946,Provider_2946,Garage,6108,2.72
902947,Provider_2947,Hospital,6183,4.36
902948,Provider_2948,Clinic,6150,4.34
902949,Provider_2949,Garage,6044,4.12
902950,Provider_2950,Hospital,6190,2.71
902951,Provider_2951,Garage,6214,3.81
902952,Provider_2952,Clinic,6128,4.51
902953,Provider_2953,Hospital,6169,2.58
902954,Provider_2954,Garage,6082,4.98
902955,Provider_2955,Garage,6197,2.94
902956,Provider_2956,TPA,6191,3.97
902957,Provider_2957,Garage,6194,3.08
902958,Provider_2958,TPA,6010,3.93
902959,Provider_2959,TPA,6132,4.2
902960,Provider_2960,Hospital,6144,4.04
902961,Provider_2961,Garage,6207,2.79
902962,Provider_2962,Hospital,6143,4.82
902963,Provider_2963,Garage,6189,3.65
902964,Provider_2964,Hospital,6125,4.88
902965,Provider_2965,Hospital,6015,3.98
902966,Provider_2966,Garage,6065,3.5
902967,Provider_2967,Garage,6133,3.51
902968,Provider_2968,Hospital,6188,3.41
902969,Provider_2969,Hospital,6112,3.15
902970,Provider_2970,Hospital,6038,4.0
902971,Provider_2971,Hospital,6068,2.72
902972,Provider_2972,Garage,6028,4.83
902973,Provider_2973,Hospital,6147,3.87
902974,Provider_2974,Garage,6041,3.95
902975,Provider_2975,Garage,6106,3.67
902976,Provider_2976,BodyShop,6106,4.71
902977,Provider_2977,Garage,6021,3.33
902978,Provider_2978,TPA,6022,3.33
902979,Provider_2979,Hospital,6130,2.81
902980,Provider_2980,Hospital,6157,3.32
902981,Provider_2981,Clinic,6189,3.61
902982,Provider_2982,Garage,6005,4.43
902983,Provider_2983,Clinic,6157,3.75
902984,Provider_2984,Hospital,6174,2.57
902985,Provider_2985,Hospital,6214,4.31
902986,Provider_2986,Hospital,6021,2.86
902987,Provider_2987,Hospital,6210,4.75
902988,Provider_2988,TPA,6112,3.29
902989,Provider_2989,Hospital,6067,4.05
902990,Provider_2990,Garage,6109,3.87
902991,Provider_2991,Hospital,6139,4.04
902992,Provider_2992,Garage,6171,3.04
902993,Provider_2993,Clinic,6056,4.3
902994,Provider_2994,Hospital,6019,3.78
902995,Provider_2995,Hospital,6118,4.43
902996,Provider_2996,Garage,6141,3.79
902997,Provider_2997,TPA,6098,4.27
902998,Provider_2998,Hospital,6032,4.06
902999,Provider_2999,Hospital,6211,4.42
